timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2015-07-10 14:24:00,564,0.001,0,-0.11,-0.22,-0.11
2015-07-10 14:38:00,730,0.001,0,-0.11,-0.22,-0.11
2015-07-10 14:48:00,770,0.001,0,-0.11,-0.22,-0.11
2015-07-10 15:03:00,910,0.001,0,-0.11,-0.22,-0.11
2015-07-10 15:22:00,1035,0.001,0,-0.11,-0.22,-0.11
2015-07-10 15:32:00,1065,0.001,0,-0.11,-0.22,-0.11
2015-07-10 15:42:00,953,0.001,0,-0.11,-0.22,-0.11
2015-07-10 15:52:00,1005,0.001,0,-0.11,-0.22,-0.11
2015-07-10 16:02:00,996,0.001,0,-0.11,-0.22,-0.11
2015-07-10 16:12:00,901,0.001,0,-0.11,-0.22,-0.11
2015-07-10 16:22:00,939,0.001,0,-0.11,-0.22,-0.11
2015-07-10 16:32:00,988,0.001,0,-0.11,-0.22,-0.11
2015-07-10 16:42:00,1020,0.001,0,-0.11,-0.22,-0.11
2015-07-10 16:52:00,876,0.001,0,-0.11,-0.22,-0.11
2015-07-10 17:02:00,870,0.001,0,-0.11,-0.22,-0.11
2015-07-10 17:12:00,809,0.001,0,-0.11,-0.22,-0.11
2015-07-10 17:22:00,884,0.001,0,-0.11,-0.22,-0.11
2015-07-10 17:32:00,926,0.001,0,-0.11,-0.22,-0.11
2015-07-10 17:42:00,829,0.001,0,-0.11,-0.22,-0.11
2015-07-10 18:02:00,712,0.001,0,-0.11,-0.22,-0.11
2015-07-10 18:12:00,624,0.001,0,-0.11,-0.22,-0.11
2015-07-10 18:22:00,632,0.001,0,-0.11,-0.22,-0.11
2015-07-10 18:32:00,596,0.001,0,-0.11,-0.22,-0.11
2015-07-10 18:42:00,510,0.001,0,-0.11,-0.22,-0.11
2015-07-10 18:52:00,526,0.001,0,-0.11,-0.22,-0.11
2015-07-10 19:32:00,99,0.001,0,-0.11,-0.22,-0.11
2015-07-10 19:42:00,85,0.001,0,-0.11,-0.22,-0.11
2015-07-10 20:02:00,85,0.001,0,-0.11,-0.22,-0.11
2015-07-10 20:12:00,87,0.001,0,-0.11,-0.22,-0.11
2015-07-10 20:22:00,93,0.001,0,-0.11,-0.22,-0.11
2015-07-10 20:42:00,57,0.001,0,-0.11,-0.22,-0.11
2015-07-10 21:32:00,101,0.001,0,-0.11,-0.22,-0.11
2015-07-11 10:10:00,177,0.0043103165510555,0,-0.11,-0.22,-0.11
2015-07-11 10:30:00,221,0.0006714361716373,0,-0.11,-0.22,-0.11
2015-07-11 11:00:00,332,0.001,0,-0.11,-0.22,-0.11
2015-07-11 11:10:00,338,0.0021097516317478,0,-0.11,-0.22,-0.11
2015-07-11 11:20:00,263,0.0021291015060645,0,-0.11,-0.22,-0.11
2015-07-11 11:30:00,304,0.0001749614173607,0,-0.11,-0.22,-0.11
2015-07-11 11:40:00,358,0.0008388302871704,0,-0.11,-0.22,-0.11
2015-07-11 11:50:00,385,0.0022117723457391,0,-0.11,-0.22,-0.11
2015-07-11 12:00:00,397,0.0026805237265523,0,-0.11,-0.22,-0.11
2015-07-11 12:10:00,426,0.0024597906232977,0,-0.11,-0.22,-0.11
2015-07-11 12:20:00,461,0.0028040093419272,0,-0.11,-0.22,-0.11
2015-07-11 12:28:00,418,0.0033156315415915,0,-0.11,-0.22,-0.11
2015-07-11 12:38:00,448,0.0010990179576935,0,-0.11,-0.22,-0.11
2015-07-11 12:43:00,432,0.0015998966491121,0,-0.11,-0.22,-0.11
2015-07-11 12:53:00,416,0.0009186925921591,0,-0.11,-0.22,-0.11
2015-07-11 12:57:00,425,0.0007143081838354,0,-0.11,-0.22,-0.11
2015-07-11 13:07:00,439,0.0009408419152956,0,-0.11,-0.22,-0.11
2015-07-11 13:09:00,423,0.0010723760687379,0,-0.11,-0.22,-0.11
2015-07-11 13:19:00,370,0.0002947108994936,0,-0.11,-0.22,-0.11
2015-07-11 13:29:00,404,0.0001926262628902,0,-0.11,-0.22,-0.11
2015-07-11 13:39:00,387,9.26444540306844e-05,0,-0.11,-0.22,-0.11
2015-07-11 14:41:00,185,0.0007315324779821,0,-0.11,-0.22,-0.11
2015-07-11 15:01:00,184,0.0122051439997316,0,-0.11,-0.22,-0.11
2015-07-11 16:53:00,104,0.0097361514832689,0,-0.11,-0.22,-0.11
2015-07-11 17:02:00,108,0.0123878766123923,0,-0.11,-0.22,-0.11
2015-07-11 17:13:00,121,0.0059197434431812,0,-0.11,-0.22,-0.11
2015-07-11 17:23:00,120,0.0032828429435361,0,-0.11,-0.22,-0.11
2015-07-11 17:33:00,127,0.0022462935635737,0,-0.11,-0.22,-0.11
2015-07-11 18:23:00,52,0.0014255832579907,0,-0.11,-0.22,-0.11
2015-07-12 10:56:00,93,0.0041343161314919,0,-0.11,-0.22,-0.11
2015-07-12 12:36:00,151,0.0018266165955002,0,-0.11,-0.22,-0.11
2015-07-12 12:46:00,161,0.000256952172862,0,-0.11,-0.22,-0.11
2015-07-12 12:56:00,160,0.0001173382023246,0,-0.11,-0.22,-0.11
2015-07-12 13:36:00,177,0.0001215392719888,0,-0.11,-0.22,-0.11
2015-07-12 15:26:00,193,0.001,0,-0.11,-0.22,-0.11
2015-07-12 19:13:00,119,0.001,0,-0.11,-0.22,-0.11
2015-07-13 09:15:00,143,0.0008182174820396,0,-0.11,-0.22,-0.11
2015-07-13 09:45:00,151,0.0003134724401903,0,-0.11,-0.22,-0.11
2015-07-13 12:07:00,138,0.0001946220447771,0,-0.11,-0.22,-0.11
2015-07-13 12:37:00,143,0.000346088445934,0,-0.11,-0.22,-0.11
2015-07-13 12:47:00,146,0.0002426835584741,0,-0.11,-0.22,-0.11
2015-07-13 14:37:00,173,0.0001752735645817,0,-0.11,-0.22,-0.11
2015-07-13 15:27:00,226,0.001,0,-0.11,-0.22,-0.11
2015-07-13 15:57:00,206,0.0007744132924321,0,-0.11,-0.22,-0.11
2015-07-13 16:07:00,243,0.0005601879915402,0,-0.11,-0.22,-0.11
2015-07-13 16:27:00,238,0.0016883999733575,0,-0.11,-0.22,-0.11
2015-07-13 16:47:00,294,0.0014570122285238,0,-0.11,-0.22,-0.11
2015-07-13 17:07:00,226,0.0034623680796139,0,-0.11,-0.22,-0.11
2015-07-13 17:17:00,209,0.0007232520460012,0,-0.11,-0.22,-0.11
2015-07-13 17:57:00,222,0.0002858608769477,0,-0.11,-0.22,-0.11
2015-07-13 18:06:00,136,0.0004249322423578,0,-0.11,-0.22,-0.11
2015-07-13 18:46:00,129,0.0002794194409553,0,-0.11,-0.22,-0.11
2015-07-13 18:56:00,133,0.0003437615030842,0,-0.11,-0.22,-0.11
2015-07-14 09:10:00,182,0.0002257341973916,0,-0.11,-0.22,-0.11
2015-07-14 09:40:00,253,0.001,0,-0.11,-0.22,-0.11
2015-07-14 09:50:00,218,0.0010998086843553,0,-0.11,-0.22,-0.11
2015-07-14 10:10:00,216,0.0002590198216903,0,-0.11,-0.22,-0.11
2015-07-14 10:20:00,203,0.0001573200174911,0,-0.11,-0.22,-0.11
2015-07-14 13:11:00,143,0.001,0,-0.11,-0.22,-0.11
2015-07-14 14:01:00,103,0.0005252784714479,0,-0.11,-0.22,-0.11
2015-07-14 14:41:00,162,0.0015901310617298,0,-0.11,-0.22,-0.11
2015-07-14 14:51:00,180,0.0002450329867424,0,-0.11,-0.22,-0.11
2015-07-14 15:01:00,223,7.21291622600371e-05,0,-0.11,-0.22,-0.11
2015-07-14 15:11:00,282,8.156481450761327e-05,0,-0.11,-0.22,-0.11
2015-07-14 15:21:00,262,0.0010399769370209,0,-0.11,-0.22,-0.11
2015-07-14 15:51:00,289,0.0005024483608452,0,-0.11,-0.22,-0.11
2015-07-14 16:01:00,260,0.0010055439209401,0,-0.11,-0.22,-0.11
2015-07-14 16:09:00,271,0.0003264716328253,0,-0.11,-0.22,-0.11
2015-07-14 16:19:00,248,0.0004308792104315,0,-0.11,-0.22,-0.11
2015-07-14 16:25:00,234,9.967784246510782e-05,0,-0.11,-0.22,-0.11
2015-07-14 17:05:00,309,0.001,0,-0.11,-0.22,-0.11
2015-07-14 17:07:00,319,0.0011493549570341,0,-0.11,-0.22,-0.11
2015-07-14 17:27:00,266,0.0013191520887512,0,-0.11,-0.22,-0.11
2015-07-14 17:57:00,207,0.000169825009595,0,-0.11,-0.22,-0.11
2015-07-14 18:17:00,198,0.0001519690076607,0,-0.11,-0.22,-0.11
2015-07-14 18:47:00,223,0.0003051523059527,0,-0.11,-0.22,-0.11
2015-07-14 18:57:00,250,8.076851806271917e-05,0,-0.11,-0.22,-0.11
2015-07-14 19:17:00,193,0.001,0,-0.11,-0.22,-0.11
2015-07-15 09:37:00,144,0.0006381194968245,0,-0.11,-0.22,-0.11
2015-07-15 11:37:00,121,0.0018952535790837,0,-0.11,-0.22,-0.11
2015-07-15 12:54:00,104,0.0025260088525105,0,-0.11,-0.22,-0.11
2015-07-15 14:54:00,161,0.0028579561295716,0,-0.11,-0.22,-0.11
2015-07-15 15:34:00,178,0.0006691264374225,0,-0.11,-0.22,-0.11
2015-07-15 16:14:00,161,0.0002962801896583,0,-0.11,-0.22,-0.11
2015-07-15 16:54:00,204,0.0005243225240191,0,-0.11,-0.22,-0.11
2015-07-15 17:04:00,195,0.001,0,-0.11,-0.22,-0.11
2015-07-15 17:24:00,189,6.929710635848719e-05,0,-0.11,-0.22,-0.11
2015-07-15 17:44:00,214,8.911411681922143e-05,0,-0.11,-0.22,-0.11
2015-07-15 18:04:00,204,0.001,0,-0.11,-0.22,-0.11
2015-07-15 18:34:00,220,0.001,0,-0.11,-0.22,-0.11
2015-07-15 18:44:00,219,3.234495549403071e-05,0,-0.11,-0.22,-0.11
2015-07-16 11:44:00,154,0.001,0,-0.11,-0.22,-0.11
2015-07-16 14:19:00,118,0.0004803869031635,0,-0.11,-0.22,-0.11
2015-07-16 14:29:00,124,0.001208094362264,0,-0.11,-0.22,-0.11
2015-07-16 14:59:00,174,0.0008881360249418,0,-0.11,-0.22,-0.11
2015-07-16 15:09:00,232,4.013741759109788e-05,0,-0.11,-0.22,-0.11
2015-07-16 15:19:00,316,0.0003796193296573,0,-0.11,-0.22,-0.11
2015-07-16 15:29:00,340,0.002825415709871,0,-0.11,-0.22,-0.11
2015-07-16 15:39:00,398,0.0036427936342992,0,-0.11,-0.22,-0.11
2015-07-16 15:49:00,401,0.006345116483352,0,-0.11,-0.22,-0.11
2015-07-16 15:50:00,392,0.0056428434956839,0,-0.11,-0.22,-0.11
2015-07-16 16:09:00,349,0.0041833725217328,0,-0.11,-0.22,-0.11
2015-07-16 16:29:00,388,0.00157053837255,0,-0.11,-0.22,-0.11
2015-07-16 16:39:00,345,0.0023503264377013,0,-0.11,-0.22,-0.11
2015-07-16 16:49:00,363,0.0006456177864308,0,-0.11,-0.22,-0.11
2015-07-16 16:59:00,516,0.0007653700353784,0,-0.11,-0.22,-0.11
2015-07-16 17:09:00,460,0.006237060991872,0,-0.11,-0.22,-0.11
2015-07-16 17:19:00,411,0.0020181346984161,0,-0.11,-0.22,-0.11
2015-07-16 17:29:00,413,0.0002646649420841,0,-0.11,-0.22,-0.11
2015-07-16 17:39:00,331,7.167971145352943e-05,0,-0.11,-0.22,-0.11
2015-07-16 17:49:00,367,0.0009581147736892,0,-0.11,-0.22,-0.11
2015-07-16 17:59:00,330,0.0004478097635646,0,-0.11,-0.22,-0.11
2015-07-16 18:09:00,288,0.0014968556656114,0,-0.11,-0.22,-0.11
2015-07-16 18:19:00,293,0.0028873663163056,0,-0.11,-0.22,-0.11
2015-07-16 18:59:00,225,0.0020888103567521,0,-0.11,-0.22,-0.11
2015-07-16 19:19:00,226,0.0039828750363689,0,-0.11,-0.22,-0.11
2015-07-16 19:29:00,200,0.0026552951687897,0,-0.11,-0.22,-0.11
2015-07-16 19:49:00,203,0.0025709726866608,0,-0.11,-0.22,-0.11
2015-07-16 20:09:00,197,0.001537106522027,0,-0.11,-0.22,-0.11
2015-07-17 18:11:00,1185,0.0011112287413146,0,-0.11,-0.22,-0.11
2015-07-17 18:21:00,1081,0.1177030970794887,0,-0.11,-0.22,-0.11
2015-07-17 18:31:00,1174,0.0654164788570766,0,-0.11,-0.22,-0.11
2015-07-17 18:45:00,1336,0.0634482431191076,0,-0.11,-0.22,-0.11
2015-07-17 18:55:00,1174,0.0692462231177604,0,-0.11,-0.22,-0.11
2015-07-17 19:05:00,839,0.0235125280483763,0,-0.11,-0.22,-0.11
2015-07-17 19:15:00,657,0.001,0,-0.11,-0.22,-0.11
2015-07-17 19:25:00,507,0.0054248176484411,0,-0.11,-0.22,-0.11
2015-07-17 19:35:00,274,0.0161335819058309,0,-0.11,-0.22,-0.11
2015-07-17 19:45:00,241,0.0406042882382741,0,-0.11,-0.22,-0.11
2015-07-17 19:55:00,187,0.0371431535380097,0,-0.11,-0.22,-0.11
2015-07-17 20:05:00,165,0.0373275022132588,0,-0.11,-0.22,-0.11
2015-07-17 20:25:00,86,0.0304334644793667,0,-0.11,-0.22,-0.11
2015-07-17 20:55:00,93,0.0308886935939081,0,-0.11,-0.22,-0.11
2015-07-18 03:56:00,57,0.0199076536989487,0,-0.11,-0.22,-0.11
2015-07-18 04:56:00,93,0.0164820412800138,0,-0.11,-0.22,-0.11
2015-07-18 10:06:00,131,0.0077620099465695,0,-0.11,-0.22,-0.11
2015-07-18 10:16:00,123,0.0031799651185652,0,-0.11,-0.22,-0.11
2015-07-18 11:26:00,109,0.0024638249496855,0,-0.11,-0.22,-0.11
2015-07-18 11:46:00,118,0.0021307908346929,0,-0.11,-0.22,-0.11
2015-07-18 11:56:00,128,0.0013509609628217,0,-0.11,-0.22,-0.11
2015-07-18 12:36:00,246,0.000825346320532,0,-0.11,-0.22,-0.11
2015-07-18 12:46:00,231,0.0005525276936966,0,-0.11,-0.22,-0.11
2015-07-18 13:46:00,309,0.0002758120555977,0,-0.11,-0.22,-0.11
2015-07-18 14:36:00,217,0.0021375685744025,0,-0.11,-0.22,-0.11
2015-07-18 16:26:00,87,0.001,0,-0.11,-0.22,-0.11
2015-07-18 16:56:00,85,0.0025350477744878,0,-0.11,-0.22,-0.11
2015-07-18 17:16:00,79,0.0020733622041004,0,-0.11,-0.22,-0.11
2015-07-18 18:56:00,73,0.0015191546177725,0,-0.11,-0.22,-0.11
2015-07-18 19:16:00,92,0.0010348569869164,0,-0.11,-0.22,-0.11
2015-07-19 10:53:00,97,0.0003629348708304,0,-0.11,-0.22,-0.11
2015-07-19 11:25:00,96,0.0003274170971609,0,-0.11,-0.22,-0.11
2015-07-19 12:35:00,172,0.0004233848994731,0,-0.11,-0.22,-0.11
2015-07-19 12:45:00,179,0.0003300999659377,0,-0.11,-0.22,-0.11
2015-07-19 13:05:00,178,0.0004695622090362,0,-0.11,-0.22,-0.11
2015-07-19 13:25:00,183,0.0003906593631764,0,-0.11,-0.22,-0.11
2015-07-19 13:45:00,150,0.0003316503302994,0,-0.11,-0.22,-0.11
2015-07-19 14:55:00,174,0.001,0,-0.11,-0.22,-0.11
2015-07-19 15:45:00,166,0.001,0,-0.11,-0.22,-0.11
2015-07-19 16:35:00,161,0.001,0,-0.11,-0.22,-0.11
2015-07-19 16:45:00,151,0.001,0,-0.11,-0.22,-0.11
2015-07-19 16:55:00,169,0.001,0,-0.11,-0.22,-0.11
2015-07-20 06:05:00,94,3.10696662787528e-05,0,-0.11,-0.22,-0.11
2015-07-20 06:15:00,99,0.0006305569022499,0,-0.11,-0.22,-0.11
2015-07-20 07:55:00,134,0.0004552054294094,0,-0.11,-0.22,-0.11
2015-07-20 09:55:00,152,0.001,0,-0.11,-0.22,-0.11
2015-07-20 10:15:00,153,0.001,0,-0.11,-0.22,-0.11
2015-07-20 10:55:00,132,3.392242295158051e-05,0,-0.11,-0.22,-0.11
2015-07-20 11:35:00,134,0.001,0,-0.11,-0.22,-0.11
2015-07-20 11:51:00,141,0.001,0,-0.11,-0.22,-0.11
2015-07-21 00:50:00,23,0.001,0,-0.11,-0.22,-0.11
2015-07-21 01:00:00,21,0.0024018876530698,0,-0.11,-0.22,-0.11
2015-07-21 01:10:00,95,0.0024449522122569,0,-0.11,-0.22,-0.11
2015-07-21 01:20:00,90,0.00034024036379,0,-0.11,-0.22,-0.11
2015-07-21 01:50:00,89,0.0004309391650451,0,-0.11,-0.22,-0.11
2015-07-21 03:00:00,90,0.0004435280312518,0,-0.11,-0.22,-0.11
2015-07-21 03:10:00,103,0.000345445723017,0,-0.11,-0.22,-0.11
2015-07-21 03:30:00,67,0.0001217378973284,0,-0.11,-0.22,-0.11
2015-07-21 04:30:00,24,0.000650967226469,0,-0.11,-0.22,-0.11
2015-07-21 04:40:00,53,0.0018130790878641,0,-0.11,-0.22,-0.11
2015-07-21 09:00:00,197,0.0008494022543428,0,-0.11,-0.22,-0.11
2015-07-21 09:10:00,202,0.0010172973401519,0,-0.11,-0.22,-0.11
2015-07-21 11:20:00,120,0.001090219207088,0,-0.11,-0.22,-0.11
2015-07-21 13:20:00,139,0.001,0,-0.11,-0.22,-0.11
2015-07-21 13:30:00,215,3.243818741904773e-05,0,-0.11,-0.22,-0.11
2015-07-21 13:40:00,196,0.0014143013843548,0,-0.11,-0.22,-0.11
2015-07-21 14:10:00,229,0.0008248184297939,0,-0.11,-0.22,-0.11
2015-07-21 14:20:00,173,0.0017268833363461,0,-0.11,-0.22,-0.11
2015-07-21 14:40:00,178,0.0002927258231687,0,-0.11,-0.22,-0.11
2015-07-21 14:50:00,198,0.0003492361547813,0,-0.11,-0.22,-0.11
2015-07-21 15:00:00,192,0.0007274214497073,0,-0.11,-0.22,-0.11
2015-07-21 15:30:00,316,0.00060984972524,0,-0.11,-0.22,-0.11
2015-07-21 15:50:00,263,0.0058410573320905,0,-0.11,-0.22,-0.11
2015-07-21 16:00:00,250,0.0026800170093463,0,-0.11,-0.22,-0.11
2015-07-21 16:20:00,237,0.0019225576563029,0,-0.11,-0.22,-0.11
2015-07-21 16:30:00,302,0.0012320150565802,0,-0.11,-0.22,-0.11
2015-07-21 16:40:00,292,0.0034363889722313,0,-0.11,-0.22,-0.11
2015-07-21 17:00:00,318,0.0025055437659398,0,-0.11,-0.22,-0.11
2015-07-21 17:10:00,294,0.0031748915679662,0,-0.11,-0.22,-0.11
2015-07-21 17:20:00,245,0.0017962657796541,0,-0.11,-0.22,-0.11
2015-07-21 17:40:00,246,0.0003210348520407,0,-0.11,-0.22,-0.11
2015-07-21 18:00:00,252,0.0001411243467649,0,-0.11,-0.22,-0.11
2015-07-21 18:10:00,211,7.34604341591795e-05,0,-0.11,-0.22,-0.11
2015-07-21 18:30:00,218,0.0001420691954873,0,-0.11,-0.22,-0.11
2015-07-21 19:00:00,150,0.0001288781671887,0,-0.11,-0.22,-0.11
2015-07-22 00:04:00,87,0.00161900037618,0,-0.11,-0.22,-0.11
2015-07-22 00:14:00,96,0.0041928338945602,0,-0.11,-0.22,-0.11
2015-07-22 01:44:00,56,0.0033149668721738,0,-0.11,-0.22,-0.11
2015-07-22 02:24:00,116,0.0048321029159052,0,-0.11,-0.22,-0.11
2015-07-22 03:44:00,95,0.0015518266308757,0,-0.11,-0.22,-0.11
2015-07-22 03:54:00,87,0.0020062529189939,0,-0.11,-0.22,-0.11
2015-07-22 04:14:00,86,0.0020824307703067,0,-0.11,-0.22,-0.11
2015-07-22 04:24:00,32,0.0019424171070295,0,-0.11,-0.22,-0.11
2015-07-22 04:34:00,28,0.0039919477003775,0,-0.11,-0.22,-0.11
