timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-04-01 00:00:00,-21.0483826823,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:05:00,-20.2954768676,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:10:00,-18.1272294683,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:15:00,-20.1716653997,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:20:00,-21.223761612,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:25:00,-19.1044911334,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:30:00,-21.589446495900003,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:35:00,-18.9450416275,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:40:00,-18.3058925306,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:45:00,-18.6397572378,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:50:00,-21.3480114749,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:55:00,-19.6692236762,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:00:00,-21.1877822545,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:05:00,-20.124932244,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:10:00,-19.9222364992,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:15:00,-21.227652606,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:20:00,-19.6939504468,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:25:00,-21.2081309243,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:30:00,-18.4026486599,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:35:00,-20.5452432622,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:40:00,-20.8103482262,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:45:00,-21.5963895846,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:50:00,-18.8972956749,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:55:00,-20.4168795204,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:00:00,-19.7330262548,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:05:00,-19.5310866222,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:10:00,-18.4268542208,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:15:00,-18.5369333224,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:20:00,-21.3479538458,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:25:00,-20.9990137293,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:30:00,-19.5293645212,0.001,0,-0.11,-0.22,-0.11
