timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2011-07-01 00:00:01,0.0819647355164,0.001,0,-0.11,-0.22,-0.11
2011-07-01 01:00:01,0.0989722357526,0.001,0,-0.11,-0.22,-0.11
2011-07-01 02:00:01,0.0653139485883,0.001,0,-0.11,-0.22,-0.11
2011-07-01 03:00:01,0.0706628339533,0.001,0,-0.11,-0.22,-0.11
2011-07-01 04:00:01,0.102490196078,0.001,0,-0.11,-0.22,-0.11
2011-07-01 05:00:01,0.123394648829,0.001,0,-0.11,-0.22,-0.11
2011-07-01 06:00:01,0.153045112782,0.001,0,-0.11,-0.22,-0.11
2011-07-01 07:00:01,0.148321513002,0.001,0,-0.11,-0.22,-0.11
2011-07-01 08:00:01,0.218257756563,0.001,0,-0.11,-0.22,-0.11
2011-07-01 09:00:01,0.226597938144,0.001,0,-0.11,-0.22,-0.11
2011-07-01 10:00:01,0.174045801527,0.001,0,-0.11,-0.22,-0.11
2011-07-01 11:00:01,0.159901960784,0.001,0,-0.11,-0.22,-0.11
2011-07-01 12:00:01,0.145626477541,0.001,0,-0.11,-0.22,-0.11
2011-07-01 13:00:01,0.143828571429,0.001,0,-0.11,-0.22,-0.11
2011-07-01 14:00:01,0.136604651163,0.001,0,-0.11,-0.22,-0.11
2011-07-01 15:00:01,0.134952494062,0.001,0,-0.11,-0.22,-0.11
2011-07-01 16:00:01,0.112707774799,0.001,0,-0.11,-0.22,-0.11
2011-07-01 17:00:01,0.103763277693,0.001,0,-0.11,-0.22,-0.11
2011-07-01 18:00:01,0.0987147766323,0.001,0,-0.11,-0.22,-0.11
2011-07-01 19:00:01,0.0916247582205,0.001,0,-0.11,-0.22,-0.11
2011-07-01 20:00:01,0.0804951690821,0.001,0,-0.11,-0.22,-0.11
2011-07-01 21:00:01,0.0845783926219,0.001,0,-0.11,-0.22,-0.11
2011-07-01 22:00:01,0.0866643159379,0.001,0,-0.11,-0.22,-0.11
2011-07-01 23:00:01,0.0988316679477,0.001,0,-0.11,-0.22,-0.11
2011-07-02 00:00:01,0.11795614722,0.001,0,-0.11,-0.22,-0.11
2011-07-02 01:00:01,0.0909769230769,0.001,0,-0.11,-0.22,-0.11
2011-07-02 02:00:01,0.0843243243243,0.001,0,-0.11,-0.22,-0.11
2011-07-02 03:00:01,0.0694744820616,0.001,0,-0.11,-0.22,-0.11
2011-07-02 04:00:01,0.0712875751503,0.001,0,-0.11,-0.22,-0.11
2011-07-02 05:00:01,0.0738199181446,0.001,0,-0.11,-0.22,-0.11
2011-07-02 06:00:01,0.113498134328,0.001,0,-0.11,-0.22,-0.11
2011-07-02 07:00:01,0.141458064516,0.001,0,-0.11,-0.22,-0.11
2011-07-02 08:00:01,0.189128787879,0.2092035479297346,0,-0.11,-0.22,-0.11
2011-07-02 09:00:01,0.151339712919,0.7187192621336819,0,-0.11,-0.22,-0.11
2011-07-02 10:00:01,0.155231143552,0.2054802650259536,0,-0.11,-0.22,-0.11
2011-07-02 11:00:01,0.14298245614,0.1641579320628812,0,-0.11,-0.22,-0.11
2011-07-02 12:00:01,0.144218181818,0.0426721163838459,0,-0.11,-0.22,-0.11
2011-07-02 13:00:01,0.143366500829,0.0221857602623977,0,-0.11,-0.22,-0.11
2011-07-02 14:00:01,0.152361516035,0.009778749918907,0,-0.11,-0.22,-0.11
2011-07-02 15:00:01,0.143050228311,0.0222213002868681,0,-0.11,-0.22,-0.11
2011-07-02 16:00:01,0.102183828611,0.0032946429947526,0,-0.11,-0.22,-0.11
2011-07-02 17:00:01,0.0924731182796,0.090800868445034,0,-0.11,-0.22,-0.11
2011-07-02 18:00:01,0.0764556962025,0.139118279410016,0,-0.11,-0.22,-0.11
2011-07-02 19:00:01,0.0743530192435,0.246014266339947,0,-0.11,-0.22,-0.11
2011-07-02 20:00:01,0.0709893842887,0.2278222583271276,0,-0.11,-0.22,-0.11
2011-07-02 21:00:01,0.0571908831909,0.2176943948354431,0,-0.11,-0.22,-0.11
2011-07-02 22:00:01,0.0629096362955,0.2789895533021239,0,-0.11,-0.22,-0.11
2011-07-02 23:00:01,0.065544768069,0.1561990597023715,0,-0.11,-0.22,-0.11
2011-07-03 00:00:01,0.0567160161507,0.0847922109648322,0,-0.11,-0.22,-0.11
2011-07-03 01:00:01,0.0587607170694,0.1187147164333206,0,-0.11,-0.22,-0.11
2011-07-03 02:00:01,0.0598788546256,0.0931842250245985,0,-0.11,-0.22,-0.11
2011-07-03 03:00:01,0.0512832369942,0.0792969123393394,0,-0.11,-0.22,-0.11
2011-07-03 04:00:01,0.0591086065574,0.1300980736008442,0,-0.11,-0.22,-0.11
2011-07-03 05:00:01,0.0691399082569,0.0750581986394061,0,-0.11,-0.22,-0.11
2011-07-03 06:00:01,0.091963099631,0.0284838300061924,0,-0.11,-0.22,-0.11
2011-07-03 07:00:01,0.124621212121,0.0041016340160902,0,-0.11,-0.22,-0.11
2011-07-03 08:00:01,0.218095238095,0.1446248848156197,0,-0.11,-0.22,-0.11
2011-07-03 09:00:01,0.172130325815,0.999,0,-0.11,-0.22,-0.11
2011-07-03 10:00:01,0.142936288089,0.4964823904529836,0,-0.11,-0.22,-0.11
2011-07-03 11:00:01,0.147341389728,0.1376636227299816,0,-0.11,-0.22,-0.11
2011-07-03 12:00:01,0.123138297872,0.121557633689419,0,-0.11,-0.22,-0.11
2011-07-03 13:00:01,0.123795986622,0.0051010850708145,0,-0.11,-0.22,-0.11
2011-07-03 14:00:01,0.121458797327,0.0013635944535592,0,-0.11,-0.22,-0.11
2011-07-03 15:00:01,0.114387596899,0.001,0,-0.11,-0.22,-0.11
2011-07-03 16:00:01,0.0894912891986,0.0028785445852714,0,-0.11,-0.22,-0.11
2011-07-03 17:00:01,0.0797851697852,0.0765491302034574,0,-0.11,-0.22,-0.11
2011-07-03 18:00:01,0.0724256756757,0.12462332280771,0,-0.11,-0.22,-0.11
2011-07-03 19:00:01,0.0671052631579,0.1691448316308552,0,-0.11,-0.22,-0.11
2011-07-03 20:00:01,0.0625718496684,0.1957439657072479,0,-0.11,-0.22,-0.11
2011-07-03 21:00:01,0.0512057335582,0.2133971159039443,0,-0.11,-0.22,-0.11
2011-07-03 22:00:01,0.050217721519,0.285882458755113,0,-0.11,-0.22,-0.11
2011-07-03 23:00:01,0.0530833333333,0.2348808145608474,0,-0.11,-0.22,-0.11
2011-07-04 00:00:01,0.0454658136745,0.1365412201977972,0,-0.11,-0.22,-0.11
2011-07-04 01:00:01,0.0482011892963,0.1782232625284839,0,-0.11,-0.22,-0.11
2011-07-04 02:00:01,0.0424707080998,0.1478385787195299,0,-0.11,-0.22,-0.11
2011-07-04 03:00:01,0.0361947700631,0.1885646911120225,0,-0.11,-0.22,-0.11
2011-07-04 04:00:01,0.0423479561316,0.2424616223003018,0,-0.11,-0.22,-0.11
2011-07-04 05:00:01,0.0616081330869,0.1808172508615649,0,-0.11,-0.22,-0.11
2011-07-04 06:00:01,0.0973949579832,0.0512635281225235,0,-0.11,-0.22,-0.11
2011-07-04 07:00:01,0.122106918239,0.0174751044700872,0,-0.11,-0.22,-0.11
2011-07-04 08:00:01,0.182614213198,0.1374264718831112,0,-0.11,-0.22,-0.11
2011-07-04 09:00:01,0.176124567474,0.8754489779810978,0,-0.11,-0.22,-0.11
2011-07-04 10:00:01,0.146950672646,0.6374781995216907,0,-0.11,-0.22,-0.11
2011-07-04 11:00:01,0.121809045226,0.2116386817443254,0,-0.11,-0.22,-0.11
2011-07-04 12:00:01,0.127351694915,0.0284646408182559,0,-0.11,-0.22,-0.11
2011-07-04 13:00:01,0.111390532544,0.0283809047211254,0,-0.11,-0.22,-0.11
2011-07-04 14:00:01,0.123798816568,0.0001824758180895,0,-0.11,-0.22,-0.11
2011-07-04 15:00:01,0.110897571278,0.0061635025742401,0,-0.11,-0.22,-0.11
2011-07-04 16:00:01,0.0864069952305,0.0013990296888789,0,-0.11,-0.22,-0.11
2011-07-04 17:00:01,0.0857901085645,0.0764437173085862,0,-0.11,-0.22,-0.11
2011-07-04 18:00:01,0.0712333965844,0.0786105825326108,0,-0.11,-0.22,-0.11
2011-07-04 19:00:01,0.0664840182648,0.167864069027002,0,-0.11,-0.22,-0.11
2011-07-04 20:00:01,0.0633661075766,0.196364889415807,0,-0.11,-0.22,-0.11
2011-07-04 21:00:01,0.0602728613569,0.2002410290334946,0,-0.11,-0.22,-0.11
2011-07-04 22:00:01,0.0604935424354,0.1879355683885794,0,-0.11,-0.22,-0.11
2011-07-04 23:00:01,0.059634551495,0.1358844910722339,0,-0.11,-0.22,-0.11
2011-07-05 00:00:01,0.0555023094688,0.0905484974525506,0,-0.11,-0.22,-0.11
2011-07-05 01:00:01,0.0426701570681,0.1013717331796139,0,-0.11,-0.22,-0.11
2011-07-05 02:00:01,0.0454550792719,0.1908103746696147,0,-0.11,-0.22,-0.11
2011-07-05 03:00:01,0.0372700871249,0.1594234669939419,0,-0.11,-0.22,-0.11
2011-07-05 04:00:01,0.0448206751055,0.2273158075184378,0,-0.11,-0.22,-0.11
2011-07-05 05:00:01,0.0649965493444,0.1571971422336706,0,-0.11,-0.22,-0.11
2011-07-05 06:00:01,0.0948186528497,0.0360530928398153,0,-0.11,-0.22,-0.11
2011-07-05 07:00:01,0.11772173913,0.0117486059896243,0,-0.11,-0.22,-0.11
2011-07-05 08:00:01,0.176833333333,0.1104586845731941,0,-0.11,-0.22,-0.11
2011-07-05 09:00:01,0.146557377049,0.80372692678527,0,-0.11,-0.22,-0.11
2011-07-05 10:00:01,0.133574297189,0.3049201161350396,0,-0.11,-0.22,-0.11
2011-07-05 11:00:01,0.139591836735,0.134124308576024,0,-0.11,-0.22,-0.11
2011-07-05 12:00:01,0.113243243243,0.1258336239145346,0,-0.11,-0.22,-0.11
2011-07-05 13:00:01,0.121060070671,0.0018390836694864,0,-0.11,-0.22,-0.11
2011-07-05 14:00:01,0.119309210526,0.0068329329426765,0,-0.11,-0.22,-0.11
2011-07-05 15:00:01,0.105715846995,0.0020460658555067,0,-0.11,-0.22,-0.11
2011-07-05 16:00:01,0.0908553546592,0.0056417399865426,0,-0.11,-0.22,-0.11
2011-07-05 17:00:01,0.0824758220503,0.0491256770033505,0,-0.11,-0.22,-0.11
2011-07-05 18:00:01,0.0744980370163,0.0899037407960576,0,-0.11,-0.22,-0.11
2011-07-05 19:00:01,0.0757240204429,0.1342336699414866,0,-0.11,-0.22,-0.11
2011-07-05 20:00:01,0.0704836829837,0.1150877916237028,0,-0.11,-0.22,-0.11
2011-07-05 21:00:01,0.0659228486647,0.137888252525489,0,-0.11,-0.22,-0.11
2011-07-05 22:00:01,0.0508973252804,0.1467645075734057,0,-0.11,-0.22,-0.11
2011-07-05 23:00:01,0.0550694444444,0.2206429829521819,0,-0.11,-0.22,-0.11
2011-07-06 00:00:01,0.0592647765497,0.1233392754779606,0,-0.11,-0.22,-0.11
2011-07-06 01:00:01,0.0506581469649,0.0783654943627721,0,-0.11,-0.22,-0.11
2011-07-06 02:00:01,0.0409549982824,0.1243151141858059,0,-0.11,-0.22,-0.11
2011-07-06 03:00:01,0.0354873115116,0.1966323652385289,0,-0.11,-0.22,-0.11
2011-07-06 04:00:01,0.0584235976789,0.2433865394905731,0,-0.11,-0.22,-0.11
2011-07-06 05:00:01,0.0979736408567,0.0650806591239131,0,-0.11,-0.22,-0.11
2011-07-06 06:00:01,0.109025423729,0.0213254928524631,0,-0.11,-0.22,-0.11
2011-07-06 07:00:01,0.11874025974,0.0595984635818232,0,-0.11,-0.22,-0.11
2011-07-06 08:00:01,0.171501416431,0.1069713094662479,0,-0.11,-0.22,-0.11
2011-07-06 09:00:01,0.177857142857,0.6757222213849889,0,-0.11,-0.22,-0.11
2011-07-06 10:00:01,0.138678414097,0.6488422590372753,0,-0.11,-0.22,-0.11
2011-07-06 11:00:01,0.140806451613,0.1311377099433063,0,-0.11,-0.22,-0.11
2011-07-06 12:00:01,0.153417721519,0.1032975048023734,0,-0.11,-0.22,-0.11
2011-07-06 13:00:01,0.11140070922,0.1254725135578787,0,-0.11,-0.22,-0.11
2011-07-06 14:00:01,0.114154929577,0.004114171056598,0,-0.11,-0.22,-0.11
2011-07-06 15:00:01,0.117304261645,0.0019751269662087,0,-0.11,-0.22,-0.11
2011-07-06 16:00:01,0.0871753246753,0.0003336003363855,0,-0.11,-0.22,-0.11
2011-07-06 17:00:01,0.0905656934307,0.0904929295176569,0,-0.11,-0.22,-0.11
2011-07-06 18:00:01,0.0828233970754,0.068491960336699,0,-0.11,-0.22,-0.11
2011-07-06 19:00:01,0.0885174625802,0.1105721926363669,0,-0.11,-0.22,-0.11
2011-07-06 20:00:01,0.0849336128581,0.0809472925146661,0,-0.11,-0.22,-0.11
2011-07-06 21:00:01,0.0927850877193,0.0969872984803409,0,-0.11,-0.22,-0.11
2011-07-06 22:00:01,0.080655983976,0.0468148034818295,0,-0.11,-0.22,-0.11
2011-07-06 23:00:01,0.0737714285714,0.0682069048443776,0,-0.11,-0.22,-0.11
2011-07-07 00:00:01,0.0589785227868,0.0515108967171987,0,-0.11,-0.22,-0.11
2011-07-07 01:00:01,0.0518829376035,0.1084431227957377,0,-0.11,-0.22,-0.11
2011-07-07 02:00:01,0.0399152920196,0.1429701041800482,0,-0.11,-0.22,-0.11
2011-07-07 03:00:01,0.0365565345081,0.2331487819342484,0,-0.11,-0.22,-0.11
2011-07-07 04:00:01,0.0422852912142,0.25434307192993,0,-0.11,-0.22,-0.11
2011-07-07 05:00:01,0.0599111111111,0.1907784673393436,0,-0.11,-0.22,-0.11
2011-07-07 06:00:01,0.06836,0.063356140357315,0,-0.11,-0.22,-0.11
2011-07-07 07:00:01,0.0785412474849,0.0270738127357663,0,-0.11,-0.22,-0.11
2011-07-07 08:00:01,0.1369,0.0036533793164985,0,-0.11,-0.22,-0.11
2011-07-07 09:00:01,0.134372469636,0.2708250035968976,0,-0.11,-0.22,-0.11
2011-07-07 10:00:01,0.130298102981,0.2267111644894313,0,-0.11,-0.22,-0.11
2011-07-07 11:00:01,0.0940255591054,0.161209846602957,0,-0.11,-0.22,-0.11
2011-07-07 12:00:01,0.0949642004773,0.001,0,-0.11,-0.22,-0.11
2011-07-07 13:00:01,0.0797727272727,0.0003534127789657,0,-0.11,-0.22,-0.11
2011-07-07 14:00:01,0.0865840938722,0.0327703268610309,0,-0.11,-0.22,-0.11
2011-07-07 15:00:01,0.0828489795918,0.0144625047880987,0,-0.11,-0.22,-0.11
2011-07-07 16:00:01,0.0643440860215,0.0240740699339337,0,-0.11,-0.22,-0.11
2011-07-07 17:00:01,0.0631866776316,0.1095590292378076,0,-0.11,-0.22,-0.11
2011-07-07 18:00:01,0.0588312368973,0.1081574612296266,0,-0.11,-0.22,-0.11
2011-07-07 19:00:01,0.0553018372703,0.1267730277805421,0,-0.11,-0.22,-0.11
2011-07-07 20:00:01,0.0636177474403,0.1424020570573483,0,-0.11,-0.22,-0.11
2011-07-07 21:00:01,0.0696616541353,0.0789795020144278,0,-0.11,-0.22,-0.11
2011-07-07 22:00:01,0.0672093023256,0.0439729188537454,0,-0.11,-0.22,-0.11
2011-07-07 23:00:01,0.0647668393782,0.0494105405924068,0,-0.11,-0.22,-0.11
2011-07-08 00:00:01,0.0529286858974,0.0494073177473936,0,-0.11,-0.22,-0.11
2011-07-08 01:00:01,0.043,0.1082092026252865,0,-0.11,-0.22,-0.11
2011-07-08 02:00:01,0.0370847315436,0.1762541027197244,0,-0.11,-0.22,-0.11
2011-07-08 03:00:01,0.029056261343,0.2282707151511533,0,-0.11,-0.22,-0.11
2011-07-08 04:00:01,0.0390342793955,0.3246905696569951,0,-0.11,-0.22,-0.11
2011-07-08 05:00:01,0.0547750865052,0.2264408608502886,0,-0.11,-0.22,-0.11
2011-07-08 06:00:01,0.077652733119,0.0955106108833474,0,-0.11,-0.22,-0.11
2011-07-08 07:00:01,0.105649202733,0.0050412592736488,0,-0.11,-0.22,-0.11
2011-07-08 08:00:01,0.106728624535,0.0671830624138652,0,-0.11,-0.22,-0.11
2011-07-08 09:00:01,0.13031358885,0.0775304543898691,0,-0.11,-0.22,-0.11
