timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2014-04-01 00:00:00,18.6221849224,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:05:00,8.1634173476,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:10:00,13.29238261,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:15:00,11.6670462193,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:20:00,12.9403575532,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:25:00,14.2773103688,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:30:00,12.7914807381,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:35:00,12.563315353299998,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:40:00,16.0599575695,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:45:00,15.544639026,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:50:00,17.1659841024,0.001,0,-0.11,-0.22,-0.11
2014-04-01 00:55:00,10.7495487936,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:00:00,14.7048136073,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:05:00,14.4371426393,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:10:00,12.0671159196,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:15:00,13.3466329609,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:20:00,11.451603576400002,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:25:00,9.5602883738,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:30:00,10.3518133173,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:35:00,9.1606501104,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:40:00,15.5137653271,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:45:00,15.2680013242,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:50:00,18.4566700874,0.001,0,-0.11,-0.22,-0.11
2014-04-01 01:55:00,16.0264625501,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:00:00,8.5725042263,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:05:00,17.726696913199998,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:10:00,17.4894267924,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:15:00,12.8765235285,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:20:00,14.4444935558,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:25:00,18.7368616572,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:30:00,13.8553480023,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:35:00,17.9585401121,0.001,0,-0.11,-0.22,-0.11
2014-04-01 02:40:00,8.9134263359,0.0543602613598072,0,-0.11,-0.22,-0.11
2014-04-01 02:45:00,10.1015705558,0.8263959854236923,0,-0.11,-0.22,-0.11
2014-04-01 02:50:00,12.8483043779,0.453021373091537,0,-0.11,-0.22,-0.11
2014-04-01 02:55:00,14.4323248917,0.0532073307158391,0,-0.11,-0.22,-0.11
2014-04-01 03:00:00,16.9785063705,0.001,0,-0.11,-0.22,-0.11
2014-04-01 03:05:00,18.8708832666,0.0920216514246433,0,-0.11,-0.22,-0.11
2014-04-01 03:10:00,12.277366461199998,0.2905586986565961,0,-0.11,-0.22,-0.11
2014-04-01 03:15:00,8.5215719975,0.1484142770398041,0,-0.11,-0.22,-0.11
2014-04-01 03:20:00,16.8128865362,0.7530190948581673,0,-0.11,-0.22,-0.11
2014-04-01 03:25:00,14.6481879099,0.1182235871242635,0,-0.11,-0.22,-0.11
2014-04-01 03:30:00,10.1839714476,0.001,0,-0.11,-0.22,-0.11
2014-04-01 03:35:00,13.4431130228,0.2785793416563543,0,-0.11,-0.22,-0.11
2014-04-01 03:40:00,16.1654127009,0.001747715776648,0,-0.11,-0.22,-0.11
2014-04-01 03:45:00,16.474529657799998,0.1218902713652706,0,-0.11,-0.22,-0.11
2014-04-01 03:50:00,13.495802532,0.1390452069654016,0,-0.11,-0.22,-0.11
2014-04-01 03:55:00,11.357359831400002,0.0044795788347384,0,-0.11,-0.22,-0.11
2014-04-01 04:00:00,18.7111684024,0.1153203366219702,0,-0.11,-0.22,-0.11
2014-04-01 04:05:00,15.2969887205,0.4675114088731496,0,-0.11,-0.22,-0.11
2014-04-01 04:10:00,12.4906127128,0.0169073738488812,0,-0.11,-0.22,-0.11
2014-04-01 04:15:00,11.0850954663,0.069060894471833,0,-0.11,-0.22,-0.11
2014-04-01 04:20:00,16.042132813,0.2223720141117691,0,-0.11,-0.22,-0.11
2014-04-01 04:25:00,10.6640179015,0.0448215579759523,0,-0.11,-0.22,-0.11
2014-04-01 04:30:00,9.8888098787,0.2986264639655578,0,-0.11,-0.22,-0.11
2014-04-01 04:35:00,13.8281727786,0.2961787428650949,0,-0.11,-0.22,-0.11
2014-04-01 04:40:00,11.1898613191,0.0089212900795801,0,-0.11,-0.22,-0.11
2014-04-01 04:45:00,14.9179565942,0.0990813859621297,0,-0.11,-0.22,-0.11
2014-04-01 04:50:00,9.2973254236,0.056234989938918,0,-0.11,-0.22,-0.11
2014-04-01 04:55:00,15.2043521502,0.3022912202054259,0,-0.11,-0.22,-0.11
2014-04-01 05:00:00,11.116261808,0.0931802562524988,0,-0.11,-0.22,-0.11
2014-04-01 05:05:00,8.0026722788,0.0922635664341939,0,-0.11,-0.22,-0.11
2014-04-01 05:10:00,9.3962966344,0.5073205788722627,0,-0.11,-0.22,-0.11
2014-04-01 05:15:00,18.2697691562,0.2193302464150363,0,-0.11,-0.22,-0.11
2014-04-01 05:20:00,17.5409010303,0.7171004587444211,0,-0.11,-0.22,-0.11
2014-04-01 05:25:00,10.5696993524,0.4214860186002147,0,-0.11,-0.22,-0.11
2014-04-01 05:30:00,16.56209095,0.1559982354297523,0,-0.11,-0.22,-0.11
2014-04-01 05:35:00,14.6942875249,0.186004055738617,0,-0.11,-0.22,-0.11
2014-04-01 05:40:00,18.6799518259,0.0095270888449661,0,-0.11,-0.22,-0.11
2014-04-01 05:45:00,12.1096622549,0.3222472315438199,0,-0.11,-0.22,-0.11
2014-04-01 05:50:00,15.4960667377,0.1169772315615233,0,-0.11,-0.22,-0.11
2014-04-01 05:55:00,8.6988929467,0.0164085590043582,0,-0.11,-0.22,-0.11
2014-04-01 06:00:00,12.358720815,0.7487133410367112,0,-0.11,-0.22,-0.11
2014-04-01 06:05:00,18.6019942731,0.0713942335773201,0,-0.11,-0.22,-0.11
2014-04-01 06:10:00,13.928789619000002,0.3204706840796812,0,-0.11,-0.22,-0.11
2014-04-01 06:15:00,11.1666745367,0.0244861108872283,0,-0.11,-0.22,-0.11
2014-04-01 06:20:00,9.3229805944,0.2736783334158285,0,-0.11,-0.22,-0.11
2014-04-01 06:25:00,15.738811742,0.5118363002590417,0,-0.11,-0.22,-0.11
2014-04-01 06:30:00,15.0934164777,0.0627661148428749,0,-0.11,-0.22,-0.11
2014-04-01 06:35:00,12.1133258496,0.0153336504494327,0,-0.11,-0.22,-0.11
2014-04-01 06:40:00,18.4603548705,0.1025220325120075,0,-0.11,-0.22,-0.11
2014-04-01 06:45:00,8.2442309429,0.3048852253493965,0,-0.11,-0.22,-0.11
2014-04-01 06:50:00,11.340962368,0.6746400585286554,0,-0.11,-0.22,-0.11
2014-04-01 06:55:00,18.1317643493,0.0942542876380937,0,-0.11,-0.22,-0.11
2014-04-01 07:00:00,11.5302898215,0.3619352932523207,0,-0.11,-0.22,-0.11
2014-04-01 07:05:00,10.7747811724,0.0902152664526414,0,-0.11,-0.22,-0.11
2014-04-01 07:10:00,13.8764245092,0.1409046238498026,0,-0.11,-0.22,-0.11
2014-04-01 07:15:00,17.0618192491,0.0063155273778528,0,-0.11,-0.22,-0.11
2014-04-01 07:20:00,9.1346143697,0.2513454280202851,0,-0.11,-0.22,-0.11
2014-04-01 07:25:00,18.3732278061,0.4279760055530787,0,-0.11,-0.22,-0.11
2014-04-01 07:30:00,16.745801693,0.4511940590864042,0,-0.11,-0.22,-0.11
2014-04-01 07:35:00,9.9937528111,0.0949013808304825,0,-0.11,-0.22,-0.11
2014-04-01 07:40:00,15.8320875732,0.314356138233041,0,-0.11,-0.22,-0.11
2014-04-01 07:45:00,12.234545949,0.0813446419698081,0,-0.11,-0.22,-0.11
2014-04-01 07:50:00,12.4252414588,0.0761151063384582,0,-0.11,-0.22,-0.11
2014-04-01 07:55:00,16.616191016800002,0.0693420042122853,0,-0.11,-0.22,-0.11
2014-04-01 08:00:00,18.5906328878,0.0919658416566148,0,-0.11,-0.22,-0.11
2014-04-01 08:05:00,9.3932146013,0.2778657534838389,0,-0.11,-0.22,-0.11
2014-04-01 08:10:00,12.6269326057,0.6410931109852654,0,-0.11,-0.22,-0.11
2014-04-01 08:15:00,13.2903576889,0.0688897822855059,0,-0.11,-0.22,-0.11
