timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2015-02-26 21:42:53,8,0.001,0,-0.11,-0.22,-0.11
2015-02-26 21:47:53,8,0.001,0,-0.11,-0.22,-0.11
2015-02-26 21:52:53,5,0.001,0,-0.11,-0.22,-0.11
2015-02-26 21:57:53,13,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:02:53,22,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:07:53,17,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:12:53,12,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:17:53,7,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:22:53,10,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:27:53,13,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:32:53,6,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:37:53,10,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:42:53,17,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:47:53,8,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:52:53,7,0.001,0,-0.11,-0.22,-0.11
2015-02-26 22:57:53,11,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:02:53,11,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:07:53,10,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:12:53,6,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:17:53,7,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:22:53,16,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:27:53,5,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:32:53,11,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:37:53,9,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:42:53,22,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:47:53,4,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:52:53,14,0.001,0,-0.11,-0.22,-0.11
2015-02-26 23:57:53,21,0.001,0,-0.11,-0.22,-0.11
2015-02-27 00:02:53,9,0.001,0,-0.11,-0.22,-0.11
2015-02-27 00:07:53,9,0.001,0,-0.11,-0.22,-0.11
2015-02-27 00:12:53,6,0.001,0,-0.11,-0.22,-0.11
2015-02-27 00:17:53,7,0.001,0,-0.11,-0.22,-0.11
2015-02-27 00:22:53,7,0.001995671184915,0,-0.11,-0.22,-0.11
2015-02-27 00:27:53,6,0.0016906978096537,0,-0.11,-0.22,-0.11
2015-02-27 00:32:53,15,0.0021566893662417,0,-0.11,-0.22,-0.11
2015-02-27 00:37:53,10,0.0012615427917409,0,-0.11,-0.22,-0.11
2015-02-27 00:42:53,7,0.0004351229670204,0,-0.11,-0.22,-0.11
2015-02-27 00:47:53,6,0.0018511820451392,0,-0.11,-0.22,-0.11
2015-02-27 00:52:53,9,0.0020009400813209,0,-0.11,-0.22,-0.11
2015-02-27 00:57:53,8,0.0001048160392409,0,-0.11,-0.22,-0.11
2015-02-27 01:02:53,13,0.0003482522905296,0,-0.11,-0.22,-0.11
2015-02-27 01:07:53,7,0.0009201779428015,0,-0.11,-0.22,-0.11
2015-02-27 01:12:53,5,0.0006222170295147,0,-0.11,-0.22,-0.11
2015-02-27 01:17:53,7,0.0018066911207758,0,-0.11,-0.22,-0.11
2015-02-27 01:22:53,16,0.0004657037833051,0,-0.11,-0.22,-0.11
2015-02-27 01:27:53,7,0.0047713270892809,0,-0.11,-0.22,-0.11
2015-02-27 01:32:53,12,0.0004966135903894,0,-0.11,-0.22,-0.11
2015-02-27 01:37:53,10,0.0005704291089273,0,-0.11,-0.22,-0.11
2015-02-27 01:42:53,7,0.001,0,-0.11,-0.22,-0.11
2015-02-27 01:47:53,9,0.0007757528580175,0,-0.11,-0.22,-0.11
